gloss,video_id
salad,49081
schedule,49547
schedule,49538
schedule,49539
schedule,49540
schedule,49542
sell,69461
sell,50266
sell,50267
sell,50268
sell,50269
sell,50271
sell,50274
serious,66448
serious,50512
serious,50503
serious,50505
serious,50506
serious,50508
shower,51335
shower,51329
shower,51340
shower,51330
shower,51331
single,66484
single,51824
single,51814
single,51815
single,51817
single,51818
smart,52578
smart,52579
smart,52580
smart,52581
smart,52584
smart,52575
smart,52589
smart,52576
smile,52621
smile,52623
smile,66511
smile,66512
smile,52615
smile,52616
smile,52617
soft,69483
soft,53073
soft,53064
soft,53065
soft,53066
soft,53067
soft,53068
soft,53070
sound,66537
sound,53423
sound,53414
sound,53415
sound,53416
sound,53417
sound,53420
soup,69485
soup,66538
soup,53428
soup,53429
soup,53431
soup,53434
spain,53552
spain,53544
spain,53545
spain,53546
spain,53547
spain,53548
spray,54080
spray,54081
spray,54082
spray,54083
spray,54074
spray,54087
spray,54076
spray,54077
squirrel,54213
squirrel,66551
squirrel,54205
squirrel,54206
squirrel,54207
squirrel,54209
stomach,54886
stomach,66560
stomach,54878
stomach,54879
stomach,54880
stomach,54882
stomach,54883
story,55003
story,66561
story,66562
story,54995
story,54998
story,54999
story,55000
strange,69491
strange,55077
strange,66564
strange,55070
strange,55071
strange,55072
strange,55074
street,55157
street,66569
street,55150
street,55151
street,55152
street,55154
stress,55184
stress,66570
stress,55176
stress,55177
stress,55178
stress,55179
stress,55181
stress,55182
strict,55206
strict,66571
strict,55198
strict,55199
strict,55200
strict,55202
strong,69493
strong,66572
strong,55276
strong,55286
strong,55277
strong,55278
strong,55279
strong,55283
sugar,55658
sugar,55668
sugar,55659
sugar,55660
sugar,55661
sugar,55663
sugar,55664
summer,69495
summer,55738
summer,66579
summer,55731
summer,55732
summer,55733
summer,55735
suspect,56167
suspect,56158
suspect,56159
suspect,56160
suspect,56161
suspect,56163
sweetheart,56305
sweetheart,56295
sweetheart,56296
sweetheart,56297
sweetheart,56298
sweetheart,56300
tease,57139
tease,57141
tease,57132
tease,57133
tease,57134
tease,57136
tease,57137
tease,57138
that,57677
that,66599
that,57670
that,57671
themselves,57765
themselves,57768
themselves,57758
themselves,57759
themselves,57762
themselves,57763
themselves,57764
therapy,57807
therapy,66605
therapy,57802
therapy,57803
therapy,57804
therapy,57806
thirsty,69506
thirsty,58031
thirsty,66615
thirsty,58024
thirsty,58025
thirsty,58026
thirsty,58027
thirsty,58029
ticket,58387
ticket,58397
ticket,58388
ticket,58389
ticket,58392
ticket,58393
top,58944
top,66658
top,58935
top,58936
top,58937
top,58940
tuesday,59909
tuesday,59910
tuesday,59913
tuesday,59903
tuesday,59904
tuesday,59905
tuesday,59906
turkey,59953
turkey,59954
turkey,59956
turkey,59959
turkey,66683
turkey,59966
turkey,59952
university,60768
university,66707
university,60760
university,60761
university,60762
university,60763
university,60765
until,66708
until,60860
until,60851
until,60852
until,60853
until,60854
until,60856
watch,62458
watch,62440
watch,62443
watch,62444
watch,62445
watch,62439
watch,62452
watch,62453
weak,62593
weak,62585
weak,62586
weak,62587
weak,62588
weak,62590
weak,62591
wedding,62697
wedding,66757
wedding,62689
wedding,62690
wedding,62691
wedding,62692
wedding,62694
will,69536
will,63364
will,63374
will,63360
wind,63410
wind,66790
wind,63402
wind,63403
wind,63404
wind,63405
wind,63407
wind,63408
world,63836
world,63837
world,66807
world,63841
world,63831
world,63832
worry,63879
worry,66810
worry,63873
worry,63875
worry,63876
wow,63948
wow,63968
wow,63949
wow,63951
wow,63953
wow,63955
wow,63958
wow,63962
wow,63964
young,64419
young,64411
young,64413
young,64414
young,64416
add,69205
add,65018
add,00967
add,00961
add,00973
add,00962
add,00963
add,00964
add,00965
airplane,01730
airplane,65038
airplane,01724
airplane,01734
airplane,01726
airplane,01727
airplane,01729
already,02168
already,02159
already,02160
already,02161
already,02162
already,02163
already,02165
already,02166
also,69207
also,65059
also,02174
also,02175
also,02177
also,02178
also,02181
analyze,65066
analyze,02483
analyze,02474
analyze,02475
analyze,02476
analyze,02477
analyze,02478
analyze,02480
and,02525
and,65067
and,02518
and,02519
and,02521
angry,02569
angry,02572
angry,65072
angry,02565
angry,02566
angry,02567
angry,02568
appear,65083
appear,02951
appear,02961
appear,02952
appear,02953
appear,02954
appear,02956
arm,69215
arm,03344
arm,65094
arm,03337
arm,03338
arm,03339
arm,03342
army,03368
army,65095
army,03361
army,03362
army,03364
arrest,03420
arrest,03425
arrest,03430
arrest,03417
arrest,03418
arrest,03419
asia,65100
asia,03571
asia,03562
asia,03563
asia,03564
asia,03565
asia,03568
ask,03597
ask,03598
ask,03603
ask,65101
ask,03595
ask,03605
ask,03607
attitude,04048
attitude,65108
attitude,04040
attitude,04041
attitude,04042
attitude,04044
attitude,04045
attract,04062
attract,04072
attract,04073
attract,04076
attract,04063
attract,04064
bald,04824
bald,04826
bald,65130
bald,04819
bald,04831
bald,04821
bald,04823
barely,65138
barely,05069
barely,05062
barely,05074
barely,05063
barely,05064
barely,05065
barely,05066
barely,05067
baseball,05178
baseball,65141
baseball,65140
baseball,05171
baseball,05172
baseball,05175
beg,05767
beg,65168
beg,05759
beg,05762
beg,05763
benefit,05967
benefit,65175
benefit,05960
benefit,05961
benefit,05962
benefit,05964
benefit,05965
bite,65199
bite,06409
bite,06419
bite,06410
bite,06411
bite,06414
blame,06536
blame,65202
blame,06528
blame,06529
blame,06532
blame,06533
boat,69239
boat,06937
boat,65221
boat,06930
boat,06931
boat,06932
boat,06933
boat,06935
body,69240
body,65222
body,06948
body,06949
body,06951
body,06954
borrow,07234
borrow,65230
borrow,07227
borrow,07228
borrow,07230
borrow,07231
boss,07243
boss,07245
boss,65231
boss,07247
boss,07237
boss,07238
boss,07239
bother,65234
bother,07269
bother,07260
bother,07261
bother,07262
bother,07264
bother,07265
bother,07266
bottle,69243
bottle,65235
bottle,07286
bottle,07287
bottle,07288
bottle,07290
bottle,07292
bottom,07301
bottom,07303
bottom,07304
bottom,07309
bottom,07297
bottom,07298
bottom,07299
bottom,07300
brag,07498
brag,65249
brag,65248
brag,07492
brag,07493
brag,07495
build,08127
build,65268
build,08119
build,08120
build,08121
build,08123
bus,08349
bus,08352
bus,08355
bus,08346
bus,08347
butter,08455
butter,65279
butter,08448
butter,08449
butter,08450
butter,08452
calm,08745
calm,08755
calm,08746
calm,08747
calm,08748
calm,08749
calm,08752
cancel,08868
cancel,08859
cancel,08860
cancel,08861
cancel,08862
cancel,08863
cancel,08865
cancel,08866
candle,08905
candle,65297
candle,08898
candle,08899
candle,08900
candle,08902
cards,09155
cards,65305
cards,09151
cards,09153
choice,10598
choice,10589
choice,10590
choice,10591
choice,10592
choice,10594
choice,10595
choice,10596
comb,11828
comb,11819
comb,11820
comb,11821
comb,11823
comb,11824
comfortable,11911
comfortable,65381
comfortable,11903
comfortable,11904
comfortable,11905
comfortable,11906
comfortable,11908
conflict,65394
conflict,12593
conflict,12584
conflict,12586
conflict,12587
conflict,12588
conflict,12590
cover,13664
cover,65416
cover,13656
cover,13657
cover,13659
deodorant,15564
deodorant,65462
deodorant,15557
deodorant,15558
deodorant,15559
deodorant,15561
dessert,15815
dessert,65470
dessert,15817
dessert,15808
dessert,15809
dessert,15810
dessert,15811
dessert,15813
destroy,65471
destroy,15835
destroy,15826
destroy,15827
destroy,15828
destroy,15829
destroy,15831
diamond,16061
diamond,16063
diamond,16065
diamond,65476
diamond,16069
diamond,16073
dollar,17132
dollar,17133
dollar,17135
dollar,17124
dollar,17125
dollar,17126
dollar,17127
dollar,17128
drawer,17589
drawer,65532
drawer,17581
drawer,17582
drawer,17583
drawer,17585
drawer,17586
dream,17633
dream,17636
dream,65534
dream,65533
dream,17627
dream,17628
drunk,17918
drunk,65548
drunk,17910
drunk,17911
drunk,17912
drunk,17914
drunk,17915
duck,69305
duck,17955
duck,65551
duck,17948
duck,17949
duck,17951
during,18028
during,18029
during,18030
during,18032
during,18036
eagle,18144
eagle,65588
eagle,65589
eagle,18138
eagle,18139
eagle,18140
eagle,18142
early,18184
early,18167
early,18168
early,18169
early,18166
early,18178
equal,19464
equal,65640
equal,19457
equal,19458
equal,19459
equal,19462
every,69311
every,19842
every,19843
every,19845
every,19849
excited,65655
excited,20162
excited,20153
excited,20154
excited,20157
excited,20158
exercise,65657
exercise,20235
exercise,20226
exercise,20227
exercise,20229
experiment,20396
experiment,65660
experiment,20390
experiment,20401
experiment,20392
experiment,20393
expert,20411
expert,20414
expert,20403
expert,20404
expert,20406
expert,20407
expert,20408
fact,69315
fact,20746
fact,20737
fact,20739
fact,20740
fact,20741
fear,21324
fear,21334
fear,21325
fear,21327
fear,21328
feedback,65695
feedback,21405
feedback,21395
feedback,21397
feedback,21398
feedback,21399
fold,22702
fold,65750
fold,22694
fold,22695
fold,22696
fold,22700
forest,22920
forest,65759
forest,22911
forest,22912
forest,22913
forest,22914
forest,22917
france,23335
france,65777
france,23328
france,23338
france,23330
france,23331
frog,23634
frog,65784
frog,23627
frog,23628
frog,23629
frog,23630
frog,23632
funny,23868
funny,23878
funny,23869
funny,23870
funny,23873
garage,24057
garage,24059
garage,24063
goal,24872
goal,24875
goal,65829
goal,24881
goal,24868
goal,24869
goal,24870
golf,65833
golf,25011
golf,25012
golf,25013
golf,25014
golf,25015
golf,25017
gone,25033
gone,65834
gone,25025
gone,25026
gone,25028
gossip,25191
gossip,25183
gossip,25184
gossip,25185
gossip,25186
gossip,25188
grandmother,25436
grandmother,65847
grandmother,25429
grandmother,25430
grandmother,25431
grandmother,25432
grandmother,25434
grapes,65849
grapes,25482
grapes,25483
grapes,25484
grapes,25485
grapes,25486
grapes,25488
group,25829
group,25832
group,65859
group,65860
group,25823
group,25824
group,25825
group,25826
guilty,65865
guilty,25967
guilty,65866
guilty,25960
guilty,25961
guilty,25962
guilty,25966
hamburger,26303
hamburger,26295
hamburger,26296
hamburger,26297
hamburger,26298
hamburger,26300
hate,26706
hate,26710
hate,26698
hate,26701
head,69362
head,26852
head,26853
head,26854
head,26856
head,26860
her,27281
her,27282
her,27274
her,27284
her,27285
her,27275
her,27279
her,27280
horse,28003
horse,27994
horse,27995
horse,27999
ignore,28783
ignore,65923
ignore,28775
ignore,28776
ignore,28780
impossible,29096
impossible,65927
impossible,29088
impossible,29089
impossible,29090
impossible,29092
in,69377
in,29718
in,29719
in,29720
in,29721
in,29723
in,29726
independent,29391
independent,65932
independent,29383
independent,29384
independent,29385
independent,29386
independent,29388
inside,65942
inside,29866
inside,29867
inside,29868
inside,29870
inside,29873
insurance,30060
insurance,30052
insurance,30053
insurance,30054
insurance,30055
insurance,30057
island,30682
island,65966
island,30675
island,30676
island,30677
island,30679
lecture,32701
lecture,32693
lecture,32694
lecture,32695
lecture,32696
lecture,32697
lecture,32699
lesson,32894
lesson,66037
lesson,32887
lesson,32888
lesson,32889
lesson,32891
limit,33319
limit,66072
limit,33311
limit,33312
limit,33313
limit,33314
limit,33316
lion,33391
lion,33392
lion,33393
lion,33395
lion,33398
listen,33454
listen,33465
listen,33466
listen,33455
listen,33456
listen,33457
listen,33460
march,34861
march,34868
march,34872
march,34873
march,34862
march,34864
march,34867
math,35163
math,66107
math,35155
math,35156
math,35158
math,35159
math,35160
maybe,69397
maybe,35218
maybe,35219
maybe,35220
maybe,35222
maybe,35226
mechanic,35383
mechanic,66110
mechanic,35377
mechanic,35378
mechanic,35380
mechanic,35381
mom,69399
mom,36603
mom,36604
mom,36605
mom,36606
mom,36607
mom,36611
mouse,37040
mouse,37046
mouse,37053
mouse,37042
mouse,37043
much,37202
much,66154
much,37194
much,37195
much,37196
much,37198
muscle,37324
muscle,37314
muscle,37315
muscle,37316
muscle,37318
museum,37341
museum,66155
museum,37333
museum,37334
museum,37335
must,37425
must,37427
must,37418
must,37430
must,37432
must,37419
must,37421
mustache,37397
mustache,37398
mustache,37399
mustache,37400
mustache,37403
negative,69406
negative,66164
negative,37910
negative,37911
negative,37914
negative,37915
negative,37917
nervous,38019
nervous,38011
nervous,38021
nervous,38012
nervous,38013
nervous,38014
nervous,38015
neutral,38071
neutral,38062
neutral,38063
neutral,38064
neutral,38065
neutral,38067
nose,38737
nose,38728
nose,38729
nose,38730
nose,38731
nose,38733
often,39511
often,39514
often,39504
often,39505
often,39507
often,39510
operate,39984
operate,39995
operate,39996
operate,39985
operate,39986
operate,39990
opinion,66239
opinion,66240
opinion,40021
opinion,40011
opinion,40012
opinion,40013
opinion,40014
other,40321
other,40313
other,40314
other,40315
other,40317
pass,66267
pass,41356
pass,41357
pass,41350
pass,41364
pass,41365
pass,41352
pillow,42753
pillow,42754
pillow,42746
pillow,42758
pillow,42747
pillow,42749
pillow,42750
prepare,44281
prepare,66324
prepare,44273
prepare,44274
prepare,44275
prepare,44276
prepare,44278
pretty,69437
pretty,66328
pretty,44424
pretty,44426
pretty,44429
priest,44500
priest,44492
priest,44493
priest,44495
priest,44496
program,44837
program,66337
program,44829
program,44830
program,44831
program,44833
promise,66339
promise,44897
promise,44898
promise,44900
promise,44903
put,69441
put,45511
put,45512
put,45513
put,45515
put,45519
queen,45692
queen,66362
queen,45685
queen,45686
queen,45687
queen,45689
quit,45789
quit,45780
quit,45781
quit,45782
quit,45783
quit,45785
quit,45786
radio,45916
radio,45907
radio,45908
radio,45909
radio,45910
radio,45912
rat,46182
rat,46174
rat,46175
rat,46176
rat,46178
rat,46179
reject,47000
reject,47001
reject,47002
reject,47003
reject,47005
require,47469
require,47460
require,47461
require,47462
require,47463
require,47466
rest,47668
rest,47669
rest,47671
rest,47672
rest,47675
rest,47676
retire,47794
retire,66400
retire,47786
retire,47787
retire,47788
retire,47789
retire,47790
rise,48212
rise,48216
rise,48218
rise,48209
rise,48219
rise,48224
rise,48210
river,48258
river,66410
river,48252
river,48253
river,48255
rough,48614
rough,66418
rough,48606
rough,48607
rough,48608
rough,48610
rough,48611
see,69460
see,50120
see,50122
see,50125
see,50128
seem,66442
seem,50139
seem,50140
seem,50143
seem,50144
seem,50146
send,50330
send,50341
send,50331
send,50332
send,50336
sew,66459
sew,50721
sew,50723
sew,50727
sheep,50942
sheep,50934
sheep,50935
sheep,50936
sheep,50938
shine,51029
shine,51020
shine,51021
shine,51022
shine,51023
shine,51024
shine,51025
shine,51027
shock,51107
shock,51108
shock,66466
shock,51102
shock,51114
shock,51103
shock,51104
shock,51105
shock,51106
should,51287
should,51288
should,51289
should,51290
should,51292
should,51295
silent,51686
silent,51696
silent,51687
silent,51688
silent,51690
skinny,52175
skinny,52179
skinny,52169
skinny,52170
skinny,52171
skinny,52174
skirt,52208
skirt,52198
skirt,52199
skirt,52200
skirt,52201
skirt,52203
sky,69477
sky,52228
sky,52238
sky,52229
sky,52230
sky,52231
sky,52232
sky,52235
sour,53452
sour,53443
sour,53444
sour,53445
sour,53447
sour,53448
sour,53449
special,69486
special,66542
special,66543
special,53642
special,53643
special,53644
special,53646
special,53648
spirit,53910
spirit,53901
spirit,53902
spirit,53903
spirit,53906
spirit,53907
spirit,53908
staff,54264
staff,54256
staff,54257
staff,54258
staff,54260
stand,54385
stand,66553
stand,54377
stand,54378
stand,54381
steal,54593
steal,54597
steal,54588
steal,54600
steal,54589
steal,54591
steal,54592
stop,54925
stop,54922
stop,54923
stop,54928
stop,54932
stupid,55423
stupid,55425
stupid,55431
stupid,55419
stupid,55421
summon,55755
summon,55746
summon,55747
summon,55750
summon,55751
sunrise,66580
sunrise,55849
sunrise,55841
sunrise,55842
swallow,56202
swallow,56193
swallow,56194
swallow,56195
swallow,56196
swallow,56198
swallow,56199
television,57271
television,57261
television,57262
television,57263
television,57265
television,57266
to,58730
to,58721
to,58722
to,58723
to,58724
to,58725
to,58727
together,58714
together,66653
together,58706
together,58707
together,58709
together,58710
translate,59411
translate,66669
translate,66670
translate,59405
translate,59406
translate,59407
translate,59409
triangle,59596
triangle,59602
triangle,59603
triangle,59609
triangle,59597
triangle,59598
turtle,60052
turtle,60044
turtle,60045
turtle,60046
turtle,60048
underwear,66705
underwear,60572
underwear,60571
underwear,60574
underwear,60575
underwear,60576
underwear,60579
underwear,60583
up,69522
up,60915
up,66709
up,60907
up,60909
up,60910
up,60912
upset,60956
upset,66712
upset,66711
upset,60948
upset,60949
upset,60950
upset,60951
upset,60952
upset,60954
violin,61745
violin,66729
violin,61738
violin,61739
violin,61740
violin,61742
violin,61743
volunteer,66739
volunteer,61966
volunteer,61967
volunteer,61968
volunteer,61969
volunteer,61971
volunteer,61973
warm,62297
warm,62289
warm,62290
warm,62291
warm,62294
warn,62309
warn,66747
warn,62302
warn,62303
warn,62305
wash,62358
wash,62365
wash,62356
wash,62367
wash,62372
wash,62357
wine,63448
wine,63449
wine,63450
wine,63452
wine,63455
witness,63640
witness,63622
witness,63623
witness,63628
witness,63629
witness,63630
wood,63729
wood,66802
wood,63722
wood,63723
wood,63724
wood,63726
zero,64551
zero,66825
zero,64544
zero,64547
across,00832
across,00842
across,00834
across,00835
across,00836
across,00839
actor,65017
actor,00898
actor,00899
actor,00900
actor,00901
actor,00904
agree,01575
agree,01576
agree,01577
agree,01579
agree,01582
alarm,01808
alarm,65040
alarm,01801
alarm,01802
alarm,01804
allergy,65050
allergy,01962
allergy,65051
allergy,01955
allergy,01965
allergy,01956
allergy,01957
allergy,01960
almost,65056
almost,02091
almost,02092
almost,02093
almost,02095
announce,65074
announce,02619
announce,02620
announce,02622
announce,02625
apartment,02872
apartment,02873
apartment,02874
apartment,02875
apartment,02877
apartment,02880
attention,65107
attention,04011
attention,04012
attention,04013
attention,04015
attention,04017
audience,04118
audience,04119
audience,04120
audience,04123
audience,04115
audience,04116
august,04163
august,04164
august,04155
august,04156
august,04157
august,04159
autumn,65113
autumn,04289
autumn,04290
autumn,04291
autumn,04292
autumn,04294
autumn,04296
away,69216
away,04397
away,65117
away,04388
away,04389
away,04393
beautiful,05556
beautiful,05557
beautiful,05558
beautiful,05559
beautiful,05560
beautiful,05562
beautiful,05565
become,65160
become,05616
become,05617
become,05619
become,05622
below,05920
below,05911
below,05912
below,05913
below,05915
below,05917
best,06021
best,06022
best,06023
best,06025
best,06029
bet,69230
bet,06045
bet,06046
bet,06047
bet,06049
bet,06052
bicycle,65181
bicycle,06159
bicycle,06160
bicycle,06161
bicycle,06163
bicycle,06165
biology,65186
biology,06313
biology,06314
biology,06315
biology,06317
biology,06319
boyfriend,07440
boyfriend,07443
boyfriend,07441
boyfriend,07445
boyfriend,07451
break,65252
break,07632
break,07642
break,07634
break,07637
bridge,65259
bridge,07751
bridge,07753
bridge,07757
brush,65264
brush,08005
brush,08006
brush,65265
brush,08012
brush,08000
brush,08001
building,65269
building,08130
building,08131
building,08132
building,08134
building,08135
busy,65277
busy,08420
busy,08411
busy,08412
busy,08417
camera,08791
camera,65292
camera,08783
camera,08784
camera,08786
camp,08817
camp,08818
camp,08819
camp,08820
camp,08823
caption,65303
caption,09095
caption,09087
caption,09088
caption,09091
caption,09092
caption,09093
care,09197
care,09199
care,09200
care,09209
care,09210
care,09214
care,09198
carry,69260
carry,09328
carry,65309
carry,09319
carry,09320
carry,09321
carry,09326
celebrate,65321
celebrate,09633
celebrate,09634
celebrate,09636
celebrate,09637
celebrate,09640
certificate,65326
certificate,09806
certificate,09807
certificate,09808
certificate,09810
certificate,09812
chain,65327
chain,09835
chain,09836
chain,09837
chain,09838
chain,09840
chain,09842
chance,65331
chance,09943
chance,09934
chance,09935
chance,09936
character,10021
character,10023
character,65334
character,10015
character,10016
character,10017
character,10019
chase,65337
chase,10089
chase,10090
chase,10091
chase,10093
chase,10096
classroom,11007
classroom,11008
classroom,11009
classroom,11011
classroom,11015
clear,11067
clear,65366
clear,11061
clear,11062
clear,11064
climb,11148
climb,11155
climb,11143
climb,11144
climb,11145
command,11942
command,11952
command,11943
command,11944
command,11948
community,12069
community,12060
community,12062
community,12063
community,12064
community,12066
complain,12190
complain,12191
complain,12192
complain,12193
complain,12195
complain,12198
compromise,12300
compromise,12291
compromise,12292
compromise,12293
compromise,12294
compromise,12296
contribute,13023
contribute,13024
contribute,13026
contribute,13017
contribute,13018
contribute,13019
contribute,13020
cop,13244
cop,13245
cop,13246
cop,13247
cop,13249
cop,13250
cop,13251
cop,13253
cost,13414
cost,13424
cost,13415
cost,13416
cost,13417
cost,13420
couch,13456
couch,13457
couch,13458
couch,13460
couch,13464
cracker,13744
cracker,13745
cracker,13746
cracker,13748
cracker,13749
cracker,13751
curious,65429
curious,14312
curious,14313
curious,14314
curious,14316
curious,14319
curriculum,65431
curriculum,14366
curriculum,14367
curriculum,14368
curriculum,14370
curriculum,14373
dad,69289
dad,14565
dad,14566
dad,14567
dad,14568
dad,14569
dad,14572
deny,65461
deny,15547
deny,15548
deny,15549
deny,15551
describe,69294
describe,15706
describe,15707
describe,15708
describe,15709
describe,15711
describe,15713
diaper,65477
diaper,16081
diaper,16082
diaper,16083
diaper,16085
diaper,16087
diarrhea,16097
diarrhea,16098
diarrhea,16099
diarrhea,16100
diarrhea,16102
diarrhea,16104
disagree,16428
disagree,16429
disagree,16430
disagree,16431
disagree,16436
dissolve,65494
dissolve,16804
dissolve,16805
dissolve,16806
dissolve,16808
dissolve,16809
dissolve,16811
divide,65499
divide,16925
divide,16936
divide,16926
divide,16927
divide,16930
dolphin,17159
dolphin,17160
dolphin,17166
dolphin,17157
dolphin,17158
double,65523
double,17377
double,17378
double,17379
double,17381
double,17384
doubt,65524
doubt,17390
doubt,17400
doubt,17391
doubt,17394
doubt,17395
dumb,17995
dumb,65553
dumb,17988
dumb,17992
earth,18241
earth,18242
earth,18243
earth,18245
earth,18246
earth,18248
earthquake,65596
earthquake,18254
earthquake,18255
earthquake,18256
earthquake,18258
eight,69309
eight,18569
eight,18570
eight,18571
eight,18575
eight,18578
embarrass,18903
embarrass,65626
embarrass,18897
embarrass,18898
embarrass,18899
embarrass,18900
emotion,18986
emotion,18978
emotion,18979
emotion,18980
emotion,18981
emotion,18983
encourage,65628
encourage,19087
encourage,19088
encourage,19089
encourage,19090
encourage,19092
encourage,19094
energy,65630
energy,19165
energy,19166
energy,19167
energy,19169
energy,19172
enough,19312
enough,65637
enough,19305
enough,19306
enough,19309
evaluate,19713
evaluate,19704
evaluate,19705
evaluate,19706
evaluate,19707
evidence,19967
evidence,19968
evidence,19969
evidence,19970
evidence,19971
evidence,19974
evidence,19975
exact,65650
exact,20008
exact,20009
exact,20010
exact,20012
exact,20014
exaggerate,20022
exaggerate,20023
exaggerate,20024
exaggerate,20027
exaggerate,20030
expect,20334
expect,20335
expect,20336
expect,20337
expect,20339
expect,20342
fancy,21030
fancy,65680
fancy,21033
fancy,21023
fancy,21024
fancy,21026
fancy,21027
favorite,21309
favorite,65694
favorite,21312
favorite,21303
favorite,21304
finally,21829
finally,21830
finally,21831
finally,21832
finally,21833
finally,21835
finally,21836
fox,23281
fox,65775
fox,23274
fox,23275
fox,23276
fox,23277
fox,23279
french,23479
french,23489
french,23481
french,23482
french,23485
fruit,23709
fruit,65789
fruit,23701
fruit,23702
fruit,23703
fruit,23704
fruit,23705
function,65796
function,23811
function,23802
function,23804
function,23805
function,23806
function,23808
gather,24174
gather,65803
gather,24176
gather,24166
gather,24167
gather,24171
germany,24385
germany,65806
germany,24378
germany,24379
germany,24381
germany,24382
gloves,24822
gloves,24824
goat,24895
goat,65830
goat,24888
goat,24889
goat,24890
goat,24892
goodbye,25044
goodbye,25052
goodbye,25055
goodbye,25049
goodbye,25051
grow,69354
grow,25852
grow,25844
grow,25846
grow,25847
grow,25850
gum,65868
gum,26002
gum,26003
gum,26004
gum,26006
gum,26009
half,26214
half,26224
half,26215
half,26216
half,26220
hawaii,26807
hawaii,26799
hawaii,26810
hawaii,26800
hawaii,26801
hawaii,26802
hawaii,26806
herself,27321
herself,27322
herself,27313
herself,27314
herself,27315
herself,27316
herself,27319
highway,27451
highway,27452
highway,27456
highway,27445
highway,27446
highway,27448
highway,27450
homework,27793
homework,27790
homework,27789
homework,27801
homework,27796
honor,27883
honor,27874
honor,27875
honor,27876
honor,27879
honor,27880
ice cream,28582
ice cream,28583
ice cream,28584
ice cream,28585
ice cream,28586
ice cream,28588
ice cream,28590
if,69375
if,28743
if,28736
if,28749
if,28737
if,28739
increase,29327
increase,29328
increase,29329
increase,29330
increase,29333
india,29407
india,29400
india,29402
india,29404
information,29641
information,29632
information,29633
information,29634
information,29636
information,29637
information,29638
interpret,30271
interpret,30264
interpret,30265
interpret,30268
interview,65956
interview,30327
interview,30316
interview,30318
interview,30319
invite,65961
invite,30510
invite,30511
invite,30514
invite,30516
israel,30713
israel,30719
israel,30707
israel,30709
israel,30710
jesus,31049
jesus,31050
jesus,31051
jesus,31052
jesus,31054
jesus,31057
keep,31491
keep,65987
keep,31485
keep,31496
keep,31486
keep,31487
keyboard,31554
keyboard,31555
keyboard,31556
keyboard,31557
keyboard,31559
keyboard,31561
land,69382
land,32113
land,32115
land,32117
land,32118
land,32120
lawyer,32474
lawyer,32475
lawyer,32476
lawyer,32478
lawyer,32481
lead,66020
lead,32541
lead,32535
lead,32547
lead,32537
lead,32538
lead,32539
lesbian,66035
lesbian,32859
lesbian,32860
lesbian,32863
lesbian,32864
lesbian,32867
line,69390
line,33335
line,33346
line,33337
line,33339
line,33341
lock,33704
lock,66080
lock,33696
lock,33697
lock,33698
lock,33701
loud,34095
loud,66087
loud,34087
loud,34088
loud,34089
loud,34091
lousy,66088
lousy,34110
lousy,34111
lousy,34112
lousy,34114
lousy,34117
lunch,34265
lunch,34276
lunch,34266
lunch,34268
lunch,34269
lunch,34271
machine,66091
machine,34353
machine,34354
machine,34355
machine,34357
machine,34359
mad,34375
mad,34369
mad,34382
mad,34370
mad,34371
memorize,66114
memorize,35604
memorize,35605
memorize,35606
memorize,35607
memorize,35609
memorize,35611
minus,36231
minus,36241
minus,36232
minus,36235
monday,36635
monday,66136
monday,36630
monday,36631
monday,36632
monday,36633
mountain,37026
mountain,37017
mountain,37018
mountain,37019
mountain,37022
mouth,66149
mouth,37062
mouth,37063
mouth,37065
mouth,37068
mushroom,37344
mushroom,37345
mushroom,37346
mushroom,37347
mushroom,37350
napkin,66159
napkin,37611
napkin,37612
napkin,37613
napkin,37614
napkin,37616
napkin,37617
neck,37845
neck,66161
neck,37837
neck,37838
neck,37839
neck,37841
next,38238
next,38231
next,38243
next,38232
next,38233
ocean,69416
ocean,39348
ocean,39349
ocean,39350
ocean,39352
open,39951
open,39962
open,39952
open,39953
open,39955
open,39956
open,39957
overwhelm,66255
overwhelm,40635
overwhelm,40636
overwhelm,40637
overwhelm,40638
overwhelm,40639
overwhelm,40640
overwhelm,40642
owe,40650
owe,40651
owe,40652
owe,40654
owe,40657
page,40759
page,40770
page,40760
page,40761
page,40764
pain,40810
pain,40802
pain,40803
pain,40806
pain,40807
parade,41063
parade,41064
parade,41065
parade,41066
parade,41068
parade,41070
parents,41164
parents,41165
parents,41166
perfect,42004
perfect,42005
perfect,65575
perfect,42008
perfect,41998
perfect,42001
perfect,42002
period,66279
period,42076
period,42080
period,42086
period,42088
philosophy,42403
philosophy,42407
philosophy,66287
philosophy,42410
philosophy,42400
philosophy,42401
photographer,42470
photographer,42471
photographer,42472
photographer,42475
photographer,42478
place,69432
place,42994
place,42987
place,42988
place,42989
policy,43561
policy,66307
policy,43553
policy,43554
policy,43555
policy,43557
popular,66312
popular,43726
popular,43727
popular,43729
popular,43730
popular,43733
pray,44126
pray,44136
pray,44127
pray,44128
pray,44130
pray,44132
predict,44208
predict,44200
predict,44201
predict,44202
predict,44203
predict,44206
presentation,44329
presentation,44320
presentation,44321
presentation,44322
presentation,44323
presentation,44324
presentation,44325
presentation,44327
print,69438
print,66332
print,44567
print,44568
print,44570
print,44572
printer,44558
printer,44559
printer,44560
printer,44561
printer,44563
printer,44566
private,44633
